BusinessID,Cuisine,Rating,NumberOfReviews
vntXL3-aXXMLGJ9Wk6GEfA,"['Irish Pub', 'Sports Bars', 'American (Traditional)']",4.0,104
7xV4gzrgaOgQYtPC3FBZig,['Greek'],4.5,1079
apykLG7DTZ-7xnOcZGDZZA,"['Greek', 'Seafood', 'Mediterranean']",4.0,759
_4Grm99JEHnDWskCHAJfUg,"['Greek', 'Mediterranean']",4.0,510
gG0pitVnSaUMGbEL3boF0g,['Greek'],4.0,824
oY-tooKEm8F-6Il1JOQzKg,['Greek'],4.0,533
Bn1mZhb501Tvf7_-Pfi9_g,"['Greek', 'Seafood']",4.0,175
F89nDDlYZ7wbRe8EpLCqBw,"['Seafood', 'Greek', 'Mediterranean']",4.0,803
E9NMNWvV70HV5gB369N0EA,"['Greek', 'Seafood', 'Mediterranean']",4.5,420
blXVGUTB-4epYW9KFsQJ_g,"['Greek', 'Mediterranean']",4.0,452
4KzqwQus39gXgrwrDXAjWA,"['Mediterranean', 'Greek']",4.0,38
trEnFaHqRkJqtjRvzx7PsQ,"['Greek', 'Wine Bars']",4.0,901
H87m0azdhuw5uo6Y166uUg,"['Greek', 'Mediterranean']",4.5,318
v1isGI0Se7f0te07TBTAYQ,"['Wine Bars', 'Greek']",4.5,6
8BNkZCUfF8h1iCpjk87y5g,"['Greek', 'Mediterranean']",4.0,280
aP3Z0DXzwzM8lZWg3YX9KQ,"['Greek', 'Mediterranean']",4.0,470
mdhwe9pw_OD9DGPLZUmzKQ,['Greek'],4.0,326
mhhTORjUdXj-UIDjyGmhBg,"['Seafood', 'Greek', 'Mediterranean']",4.0,824
ZD9OPTKRx-BWqXgfqwCy7w,['Greek'],4.5,67
9LJJRCx9RF7jyaaM2Xhq6g,"['Greek', 'Mediterranean', 'Cocktail Bars']",4.5,66
9S3jJb4u4ILKMdiNeIiKQQ,"['Greek', 'Mediterranean']",4.0,116
2HZ4UGqSzbb91nWui7VYLg,['Greek'],4.0,250
eTMAPcnwaVJgaaYZtWlpjg,"['Wine Bars', 'Greek']",4.5,29
jCRblp7F5IbUSySK_Y7Qiw,"['Greek', 'Mediterranean', 'Salad']",4.0,285
JEQ00qBAepe0oSiUBdfIew,"['Seafood', 'Greek', 'Mediterranean']",4.0,2097
x7Q721PDf7s1iYYP7diaVw,"['Greek', 'Barbeque']",5.0,5
3uJ-wOpTZHd4dsIjMbmYgQ,"['Seafood', 'Greek', 'Mediterranean']",4.0,378
YYMbXek5-Upj0g3RAjuI7A,"['Mediterranean', 'Greek']",4.0,186
m8Ytb_3eYIiWla68Lk2fFA,"['Greek', 'Mediterranean', 'Breakfast & Brunch']",4.0,174
yo_WAOnE2pPHCQduq_V_ZA,"['Greek', 'Mediterranean']",3.5,174
kgJwblaytYITxd9KhtqzKA,"['Greek', 'Steakhouses', 'Mediterranean']",4.0,129
MxE0X8ayNGii9zA2i2ZERA,"['Greek', 'Mediterranean', 'Tapas/Small Plates']",4.0,310
mQX9JxLMlhVxaUMP9ADUHw,"['Greek', 'Mediterranean', 'Seafood']",3.5,566
Tp3MF3DNXuW41A10PQ2nFw,"['Greek', 'Italian', 'Gluten-Free']",4.0,356
s_YuHngBngWwzpcKNIM71A,"['Bakeries', 'Greek', 'Mediterranean']",4.5,235
upJ9H46PS9mikHto0BNLDA,"['Greek', 'Seafood', 'Wine Bars']",4.0,97
teAop2XPjQlhDgjgxMLL0w,"['Greek', 'Breakfast & Brunch']",5.0,10
2DPNztT2_smnfukPZpcxug,"['Cafes', 'Greek']",4.0,66
ZXiT7FuFAkmjg4pXYxb06A,"['Greek', 'Mediterranean']",3.5,277
hU1ajPmHi-kU6iNbowoEZg,"['Seafood', 'Greek', 'Mediterranean']",3.0,10
u2Uw0v1Rqepv0X6nOyICxA,"['Greek', 'Seafood', 'Mediterranean']",3.5,271
mb8b2PdYGe2Nf2tsZpzIiA,['Greek'],3.5,153
wtfEOjfOWVuugf-SuCC5yA,"['Greek', 'Seafood', 'Mediterranean']",4.0,214
RgEtvACRayQhRPnEs_kkIw,['Greek'],3.5,421
xzGppehbmqEK5j80A6WjSg,"['Greek', 'Mediterranean']",3.5,127
pmpGjbZ1fy909wtQE6znYg,"['Greek', 'Bakeries', 'Sandwiches']",4.5,17
VGTrGSH38A4n-v5nFe4skA,"['Food Trucks', 'Greek']",4.5,428
PHSsvGDW6Rh2pGWEDTrDew,"['Greek', 'American (New)', 'Gastropubs']",4.0,452
dPpnCJUQVIyCQ-DwbMfM_w,"['Bakeries', 'Greek', 'Mediterranean']",4.0,57
qCrM1gDsY7bc3Tk61VBIBQ,"['Mediterranean', 'Seafood', 'Middle Eastern']",5.0,16
t2iNgfFikLQJynJSURth0A,"['Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt', 'Greek']",4.5,389
xTWpl9DgIkkr5B8h8_xUpA,"['Mediterranean', 'American (New)', 'Wine Bars']",4.5,238
RvGRsgnHfLXH4q9SWPeaoQ,"['Mediterranean', 'Greek', 'Turkish']",4.5,68
lBO2fKhSnvqKDj_C8Uh9aQ,"['Greek', 'Ice Cream & Frozen Yogurt']",3.5,448
wPx4aNffBizdYmCG-WLKpQ,"['Greek', 'Mediterranean']",4.5,393
d8zSYpArh4oXpxeJWNA4Pg,"['Middle Eastern', 'Moroccan', 'Greek']",4.5,668
GeoR6dpTUEpdIoyAd68Irg,['Greek'],3.5,79
iE6kR5wsCbldJHKZ5kGLcw,"['Greek', 'Salad']",3.5,128
KpBfFpjzsGvvqAzCasVW0g,"['Seafood', 'Greek', 'Italian']",4.0,1203
_ZRGCEASjpzBYSlJpIjLAw,['Greek'],3.5,29
R22RyyHNtyh9UW60h2_EDg,"['Greek', 'Bakeries', 'Sandwiches']",5.0,26
7NN76mp_iwmJd1_FEqpM_w,"['Seafood', 'Greek']",3.5,79
AFc0FcQ5D0rTLATtWbD_Jw,"['Bakeries', 'Greek', 'Sandwiches']",4.0,31
1p4dUaLyzIhN5n1lJnHSgA,['Mediterranean'],4.0,445
4AFSUhmdxn1N3WCOUtLO3A,['Greek'],3.5,479
rWWRlHOPrIk_7ElfTdU65w,"['Greek', 'Mediterranean', 'Salad']",4.0,497
eTpbkIg-vRjDWs6ua7LfFA,"['Mediterranean', 'Burgers', 'Greek']",4.0,383
N2nwanXq9dDvKLIy7Ovb7g,['Greek'],4.0,472
wFFCe-z8I3oon7YD3oWJlQ,"['Greek', 'Mediterranean', 'Wine Bars']",3.5,136
iQpkfCech11N5I6e9ur8Cg,"['Greek', 'Seafood', 'Mediterranean']",3.5,412
enT7NJ7tLMvUMCWQcsUonw,"['Mediterranean', 'Salad', 'Seafood']",4.0,553
7ZecxKox2SiVtsNDWphJZQ,"['Mediterranean', 'Seafood']",4.0,378
N9OihQ22xLyfeDRSZoDCVQ,"['Turkish', 'Mediterranean']",3.5,1090
HDt74HSjLcsQTUOYgD6NKg,"['Greek', 'Salad', 'Soup']",3.5,178
RJiU4vY5Rk6Dp4xew6FPFQ,"['Mediterranean', 'Turkish', 'Halal']",4.5,94
-rqqnZeGmwyfkqoRskSO1g,"['Mediterranean', 'Greek', 'Soup']",5.0,203
cxvndpb_DjtZaeBj6Ed81A,"['Greek', 'Seafood']",3.0,246
ZBLttLnl7z-b_NRuzyRvww,"['Mediterranean', 'Greek']",3.5,15
sI4N411hfsslUJnTkEfqWw,"['Mediterranean', 'Tapas/Small Plates']",4.0,228
mw-2zyzteB8CAnkWzNZqXw,['Greek'],4.0,121
USQxn9Arz6tl-4AqtqpCkg,"['Greek', 'Mediterranean']",3.5,167
1SaKutXcH38X0KvayyDHUA,"['Greek', 'Mediterranean', 'Middle Eastern']",3.5,1174
SxbYscVJba0VNfOKCBl_yQ,"['Food Trucks', 'Greek']",4.5,5
1u_vkRFPuT8Aeh7Zk3bKyw,"['Turkish', 'Mediterranean', 'Halal']",4.5,298
B55Ocx5RBWxo6AGSucYSIA,"['Mediterranean', 'Lebanese', 'Cocktail Bars']",4.0,2245
v0LGazMDlyPX5ceLYpZyTg,"['Turkish', 'Mediterranean']",4.0,385
7gZGVdqMch7ls0IGO3DijQ,"['Turkish', 'Mediterranean', 'Halal']",4.5,471
6emR8SU0UlcKI2o-0yO7Wg,"['Mediterranean', 'Greek', 'Turkish']",4.0,76
1_vyc6Z4a78TFMbaCjWqDQ,"['Mediterranean', 'Greek']",4.5,112
B8uEWQoTILlTNajCmJVOcQ,"['Mediterranean', 'Tapas/Small Plates', 'Breakfast & Brunch']",4.0,549
TAANt0fPbfHqVP5LyMBioA,"['Mediterranean', 'Fondue', 'Tapas Bars']",4.0,521
_Mpp5d7mjLLZbDFSLx7LVg,['Greek'],4.5,186
XXINiP-2IkUhglwnNgfkwQ,"['Food Stands', 'Greek']",4.5,2
lxHKbp0hReRBPZcq4fUUow,"['Middle Eastern', 'Mediterranean']",4.0,491
Hk0b84P_jbufMAzkNyIJoQ,"['Greek', 'Mediterranean']",3.5,211
U1Nl5TrVtHfWTZs5MeuMKw,['Greek'],5.0,3
6KcS6hc2j4kJi2XTGxC1eg,"['Mediterranean', 'Pizza', 'Breakfast & Brunch']",4.0,361
1hdwhb6kzLxL3Lt3PxoHKA,['Mediterranean'],4.5,28
EB6M6vDb3Ca-vdPkRQoB5Q,"['Mediterranean', 'Greek']",3.5,64
mMuAsPSy2T56j0ENSTPL9w,['Mediterranean'],4.5,252
Ey45ZiAN1TSVmvfM6DVZqA,"['Middle Eastern', 'Persian/Iranian', 'Salad']",4.0,419
Cfao3k58JeXse03KjEcniw,"['Turkish', 'Mediterranean', 'Persian/Iranian']",4.0,207
UmZxkGsM_cYcxFuwjB8CSg,"['Greek', 'Soup']",3.5,136
62dhOUChlqsVkszPxqwq9Q,"['Greek', 'Mediterranean']",4.0,366
Rn3Lf7BLoMHul0dEiNtT5Q,"['Greek', 'Mediterranean']",4.0,93
_N5wXyPVX9HRu36CMolUzw,"['Food Trucks', 'Greek', 'Caterers']",4.5,13
Jqnm2_8Rt70YYQBhhFLwGQ,['Mediterranean'],4.0,114
XK8DnTYgZGoZKuihH4_cpg,"['Middle Eastern', 'Mediterranean']",4.0,596
M2wnfA4K3DVwuAv0DCPTdQ,"['Mediterranean', 'American (New)', 'Bars']",4.5,299
B6eNhdBB0n5auXkRdpWr3Q,"['Greek', 'Food Trucks']",4.5,10
JG_-jnWDEX8WIMKLAPOMrQ,"['Bakeries', 'Greek', 'Sandwiches']",4.0,109
ApbLKC5c3xoYn5XOJ85Y3g,"['Greek', 'Mediterranean', 'Seafood']",4.0,349
Rj2ACaJcbroJLPDhRhzvBw,"['Mediterranean', 'Cocktail Bars']",4.0,292
O8XXOQ1crVOjGsz1ARKCFA,"['Mediterranean', 'Greek', 'Lebanese']",4.0,191
fp8X7ERa-0Ot_QD36I4ghw,"['Mediterranean', 'Wine Bars']",4.0,217
kTQ0rRfgtlPwX9_O8OY_UA,['Mediterranean'],4.0,227
l4zRIDWk6hmOcP_jNJj84A,"['Seafood', 'Greek', 'Bars']",4.0,523
CMaKcJbkj-hn1We0ecVt3Q,"['Turkish', 'Mediterranean', 'Greek']",4.5,19
51YLgpfHKfXxOkDFe9sT-w,"['Lebanese', 'Mediterranean', 'Halal']",4.5,309
t0DMoQI5uB0hcjmAU8gbyQ,"['Mediterranean', 'Arabian', 'Lebanese']",4.0,199
1LidpjbGBh9ICx89hEdrgA,['Greek'],3.0,53
a7VT5ljjI6aHhgog9ANa1Q,"['Mediterranean', 'Desserts', 'Wraps']",4.5,52
VR4Ki8V4f_B7GAGJSY9TRQ,"['Mediterranean', 'Middle Eastern', 'Breakfast & Brunch']",4.5,315
_Xl_MwD9OPSGX5Qq2Wr7Ug,"['Mediterranean', 'Gastropubs', 'Venues & Event Spaces']",4.5,44
owYYuyLvlsdjLz68c3SSfg,"['Mediterranean', 'Middle Eastern', 'American (New)']",4.5,775
J4qehrNgX-8fi9-TTiVuBA,['Mediterranean'],4.0,238
IxFTW7805MrWpbV4RbSFhw,"['Middle Eastern', 'Turkish', 'Mediterranean']",4.0,197
mYxM36oYE0C-STDVV50SWg,"['Mediterranean', 'Armenian', 'Lebanese']",4.0,410
228DO__YwYmliMx6Q5jTtw,"['Mediterranean', 'Halal', 'Sandwiches']",4.0,502
D4f6htB176SAxS1q0rZX3A,"['Mediterranean', 'Greek', 'American (New)']",4.0,176
4fNKBr3mlxKHfCojW0i_Uw,"['Mediterranean', 'Lebanese']",4.0,389
i38R1KxL99JoG-Ns7FyyGw,"['Middle Eastern', 'American (Traditional)', 'Breakfast & Brunch']",4.0,436
Q2dKbHvXwmJuoaf1Yahfxw,"['Seafood', 'Mediterranean']",4.0,155
8nXo6lNJlXQQIdy8Kf7J9Q,"['Mediterranean', 'French', 'Italian']",4.0,336
oSKS8tI6-3yzRDq-VRuvPw,"['Mediterranean', 'Cocktail Bars', 'Breakfast & Brunch']",4.0,57
Xa91UwBtZaUPpTygSm3qSw,['Middle Eastern'],4.0,222
_AU96YHJM_CgFfw_QzpvAQ,"['Greek', 'Wine Bars', 'Seafood']",4.0,110
seCOrCJVVhmnjhRAWjVeKA,['Mediterranean'],4.5,31
3-FKwPaBuoBCJQYftfMrUw,['Greek'],3.5,37
TltwCBJXifqJ1Ruy3qCKyQ,"['Falafel', 'Halal', 'Middle Eastern']",4.0,143
ogw2U2u5EHjfQih-WvgI3Q,"['Coffee & Tea', 'Mediterranean', 'Middle Eastern']",4.5,381
KQ3b0rxCBnwKF0AHWjcJpg,['Greek'],4.0,55
RG65RgQDCle9ZAtOq6-JMw,"['Desserts', 'Salad', 'Greek']",3.0,38
tKog0Ewz1roBME_kX1G6hg,"['Specialty Food', 'Mediterranean', 'Juice Bars & Smoothies']",4.5,367
_HDL2GbVd6OsbBYDUWx8Zg,['Mediterranean'],4.0,131
CGlVVVjJ0d8eKCAefOTS9w,['Greek'],4.0,105
7CM15wd5d8WC_pHR674YXA,"['Mediterranean', 'Vegetarian', 'Kosher']",4.0,673
ZDC8e4JZvL8MqNkA5UazFg,"['Greek', 'Mediterranean']",3.0,31
StF9WWWbrRzEOmNAcEINcA,"['Mediterranean', 'Tapas/Small Plates', 'Wine Bars']",4.0,373
5mJgmAgKpTbCDdpVs7OFxQ,"['Cocktail Bars', 'Mediterranean']",4.5,186
vx2JV9juVzSBRGWHOZCTAQ,"['Turkish', 'Mediterranean', 'Halal']",4.0,461
Ti-957LNURM0Gy2CXIbQOw,"['Middle Eastern', 'Mediterranean']",4.0,714
kGgOb9nxnFfDvPdZ1Aq7cA,['Mediterranean'],4.0,121
kKSZT7BJ5VH6hCaGlJ52tg,"['Greek', 'Mediterranean']",4.0,685
SysAthrDghPL62a6OElOCQ,"['Mediterranean', 'Tapas Bars', 'Tapas/Small Plates']",4.0,353
6CSyG4P-5vicgPIzfXHK7Q,['Greek'],4.0,180
1eGs8MFVKFmpre0cFPe52w,"['Turkish', 'Mediterranean']",4.0,249
XDL8GWy3uCB8bdpMiRLRJw,"['Greek', 'Mediterranean']",3.5,425
Me4TxTbPPQZQopW1wOGx5g,"['Breakfast & Brunch', 'Mediterranean', 'American (New)']",4.0,1719
FvCslLyo0SlDKI52bEDekQ,"['Vegetarian', 'Middle Eastern', 'Kosher']",4.5,235
-fcbr1p0Uijjg3WpDDn5VA,"['Greek', 'Mediterranean', 'Desserts']",4.5,235
S9QZOR4UwfvYPPcHWfmNTw,"['Greek', 'Mediterranean', 'Seafood']",4.0,291
Vw8NSOu7aS8de1vVhFpemQ,['Greek'],5.0,66
q2D0J_w1DQDCdxBIR60xYA,"['Greek', 'Mediterranean']",4.5,124
TPSY6gS0-cncBwlPOUYs1Q,"['Greek', 'Turkish', 'Mediterranean']",3.5,203
SFqvhzfPs1FN3RqVwaKYaQ,"['Greek', 'Mediterranean']",4.5,321
noBTPkZmsxZ5HtQb9u-u7A,"['Mediterranean', 'Food Stands', 'Greek']",4.5,30
RqCMsa0IuHWhML0BEjW8_w,['Mediterranean'],4.0,678
JCewNUA2d-CHcVwz8ZbqlA,"['Kebab', 'Mediterranean', 'Halal']",4.5,214
uwx3yy7Wu5u55EiXRv03aQ,"['Mediterranean', 'Middle Eastern', 'Vegetarian']",4.0,228
zieQ0Yvh8f50-rjh4jWyKg,"['Greek', 'Mediterranean']",4.0,256
MdFV5IBcX-Ni6I4Zy1EqIw,"['Mediterranean', 'Pizza', 'Venues & Event Spaces']",4.0,237
oOiaIo6fvUW_SMqGs3dgew,"['Greek', 'Food Trucks', 'Mediterranean']",4.5,7
3VZrUBCmSUt37jMB13-7yQ,"['Middle Eastern', 'Mediterranean', 'Vegetarian']",4.0,346
awxuFWRMamhQGenCwg7cSQ,"['Greek', 'Mediterranean']",4.0,587
7hdBscsIW7w3DG1hYG0qPg,"['Greek', 'Seafood', 'Mediterranean']",4.5,51
BEYmqrP1_TC0nhnTGKkkJg,"['Tapas/Small Plates', 'American (New)', 'Mediterranean']",4.0,434
vvhya15muYDih5x84Yrcvg,"['Mediterranean', 'Diners', 'Seafood']",4.0,88
-X-jyF6Wblm3R3ExI-6EVg,"['Turkish', 'Middle Eastern', 'Mediterranean']",4.0,375
ExvoimQ4LzY3UWtZ6m6Lgw,"['Middle Eastern', 'Persian/Iranian', 'Mediterranean']",4.0,709
XEugUtbw4rRmGr9S1XA-aQ,"['Tapas Bars', 'Mediterranean', 'Spanish']",4.0,1792
XEugUtbw4rRmGr9S1XA-aQ,"['Tapas Bars', 'Mediterranean', 'Spanish']",4.0,1792
D2l6XG53ORM_wQg7c6dsAQ,"['Mediterranean', 'Coffee & Tea', 'Asian Fusion']",4.0,46
TxHx1fb8O_MsfQB_ODdTQg,"['Vegetarian', 'Middle Eastern', 'Mediterranean']",4.0,579
aZYpOsO4JU-d10euRwxBYQ,"['Mediterranean', 'Greek']",4.0,24
y0HfYHoQJaguVCRuYVTIJg,"['Breakfast & Brunch', 'Salad', 'Mediterranean']",4.0,49
PiDidGDx15RYgiQFKeFZSg,"['Mediterranean', 'Greek']",4.0,302
yXK9VSId2tqYNmk-31jAEQ,"['Lebanese', 'Mediterranean']",4.0,25
MOTCpyZUoUKvNqZ5oQ6PFg,"['Persian/Iranian', 'Mediterranean', 'Salad']",4.5,55
VSPkVw9gSQx-5v4A6aC_YA,"['Lebanese', 'Halal', 'Sandwiches']",4.5,380
N5MArV2mu4PRBER8Mapdwg,"['Mediterranean', 'Middle Eastern', 'Halal']",4.5,292
bgxUUa_oI67p-eb2-oAKDA,"['Mediterranean', 'Italian', 'Venues & Event Spaces']",3.5,232
cuUmPDEY-1KXzShGdpsqag,"['Turkish', 'Mediterranean', 'Halal']",4.0,536
jh42MR1OQFAFMhe_pQEzmw,"['Mediterranean', 'Cafes', 'Breakfast & Brunch']",4.0,676
9cY47EM9H97KRfISJ8ay1Q,['Greek'],5.0,1
356XKWDc9lVUCBuEZ2HHiQ,"['Mediterranean', 'Cocktail Bars', 'Venues & Event Spaces']",4.0,198
HrdIdeDZBTUdyEdSTPG1zg,"['Mediterranean', 'Cocktail Bars', 'Breakfast & Brunch']",4.0,765
lSMyJSxofDJFtqbdmD4WeQ,"['Greek', 'Desserts']",3.5,35
L-0kBMMibv1iZbbz-uPv3g,['Mediterranean'],4.0,192
J-eceimY_psVfA_wkXMxPQ,"['Mediterranean', 'Greek']",4.0,75
KfpNzpE0MiMUoVSN6FFdpw,"['Mediterranean', 'Greek', 'Sandwiches']",4.0,148
HCW5HDT6YZU25rkJes9r6g,['Mediterranean'],4.0,29
C6780ajPevMEhiQlu9zYnw,"['Desserts', 'Mediterranean']",4.0,511
ymYhC5m27bUDe16ynByq7g,"['Greek', 'Salad', 'Burgers']",4.0,175
7KN1q3ssjWoEnT_ggW09IA,"['Greek', 'Food Trucks']",4.5,243
5w29UfMZgvllBwQbQpTtKg,['Mediterranean'],4.5,40
DHQZMnJ-g2hKfIjhlI4OEA,"['Food Trucks', 'Greek']",4.0,1
d5i5NvBcah7zX0Z5nK5BHA,"['Greek', 'Mediterranean']",4.0,195
j0n_poMVZnODYOFviLbh0Q,"['Vegetarian', 'Sandwiches', 'Falafel']",4.5,1467
pM9_afJOT623MmH_18t6SQ,"['Greek', 'Mediterranean', 'Bars']",4.5,45
b8z8IeXsw7DS_SrNHMpFeA,"['Mediterranean', 'Turkish', 'Middle Eastern']",4.5,121
TBX6fnKz0lSdMjR598r75w,['Greek'],4.0,231
0FaLilJs2VN83hOEBcBnPg,"['Wine Bars', 'Lebanese', 'Mediterranean']",4.0,589
PSDZlIqct5Bc_azE-tio9A,"['Greek', 'Mediterranean']",4.0,127
V37ECDCspDO5x1h_eEoHoA,"['Mediterranean', 'Turkish']",3.5,180
_WcjDeOZlFmx_2Quh49j2g,"['Greek', 'Mediterranean', 'Sandwiches']",4.0,148
lUpyqsKw-IBqsMgYIHZj7Q,"['Mediterranean', 'Lebanese']",4.0,625
iCxWPReP6UWVc64NYwHcuw,['Greek'],4.0,147
LNVu-bQA_ASIcWJlClgz-Q,"['Mediterranean', 'Tapas Bars', 'Bars']",3.5,186
Tn7WlhQXh5d4Z1YotMIibA,"['Greek', 'Food Stands', 'Egyptian']",4.5,8
wA_KKu3X36JcaUPgFjyIHg,"['Mediterranean', 'Bars']",4.0,322
7Ui-wOox7975OuoQpLIUvg,"['Diners', 'Greek']",3.5,228
et5zJqXua93IeR-VLsoSQg,"['Middle Eastern', 'Greek', 'Food Trucks']",4.0,10
K0UNoqk1PczdaiZfoMRbEA,['Greek'],4.0,210
3Wu7lGDEwuP-5OW1rdg0OQ,"['Halal', 'Mediterranean', 'Middle Eastern']",4.0,151
ZoVVcwwbCxIhEmstLWrRvw,"['Mediterranean', 'Middle Eastern']",4.0,181
PT_yFcJdOmNQcPzLMqG3pA,"['Greek', 'Mediterranean']",4.0,73
flBpil_5irQ4CKO4FAY6gA,"['Greek', 'Mediterranean']",4.5,185
PvxKXXFeaVFnMwMrvydiFg,['Greek'],4.0,117
AoZ_kDSEDKQvLISAfWkmCA,"['Middle Eastern', 'Kosher']",4.0,217
MQ2nzpS4FHTw_PlCcRfUpw,"['Greek', 'Diners']",3.0,133
Iv-qdwAtPbt_fbcjPBHkrw,"['Greek', 'Desserts', 'Bars']",4.5,11
G4NUm5zm5pWDhd7eORU8xQ,"['Greek', 'Mediterranean', 'Salad']",4.0,82
EX_kzzv2RNC_WwxaJ0ll9g,"['Cafes', 'Mediterranean']",5.0,15
uwz0AuS6V7z6HrxZCEHoGQ,"['Barbeque', 'Greek', 'Chicken Shop']",3.0,61
y9hWXCnewh7xmSk2YUl0Ew,"['Mediterranean', 'Middle Eastern']",4.0,391
TdAjlHUnsMyFsJheue8aRQ,"['Turkish', 'Middle Eastern', 'Mediterranean']",3.5,233
BDBT0f8uV6M3dq1zWOau8Q,"['Delis', 'Italian', 'Greek']",3.5,23
v82A0w6QIq-LQj2Vp5iAhQ,"['Mediterranean', 'Turkish', 'Halal']",4.0,95
h_X1VLP4eVHmaQW6yAAbBg,"['Mediterranean', 'Turkish', 'Greek']",4.0,326
rrxcBTWS827bJ4oBr5a_ww,"['Middle Eastern', 'Coffee & Tea']",3.5,243
M8xnlKQOh0tl58LJCnPUVA,"['Persian/Iranian', 'Mediterranean']",4.0,249
lKgTNYp-oFL_hTddicAjzw,['Mediterranean'],4.5,49
8t47wECGAKvODQwUOaZh1g,"['Breakfast & Brunch', 'Diners', 'Greek']",4.0,98
Wp-97zGLZ9JPqNODrZebLQ,['Greek'],3.0,13
07CFPHGST8k37uHYAGxYqQ,"['Coffee Roasteries', 'Pizza', 'Mediterranean']",4.5,114
JT-0_-OqmBLYzEvRhU-__w,"['Greek', 'Falafel', 'Seafood']",4.5,454
V96jTnFqErW8sDrzpz1Apg,"['Diners', 'Ukrainian', 'Greek']",3.5,345
UYTbyrxK5scKZ7GlGkuS5A,"['Halal', 'Falafel', 'Middle Eastern']",4.0,60
g1KGZUkhGu6erEtGCqfgOQ,"['Mediterranean', 'Middle Eastern']",3.5,91
lwfCl81r5a0mjxDNxNGC9w,"['Italian', 'Mediterranean']",4.0,611
DKAVCg08eo2JTaS8HhSgrA,"['Middle Eastern', 'Falafel']",4.0,697
i8Tiw2291FA1075lQouA-g,['Mediterranean'],5.0,1
Z92QsSSDsoNPs8fGgh5Qvg,"['Food Trucks', 'Greek', 'Caterers']",4.5,134
ninE60PBubroPtDsf0au7w,['Greek'],4.0,83
fVJUSwTsWqFnarBHCy5Ydw,"['Mediterranean', 'Greek']",4.0,205
iBPQRnM_TMQX6tYdjCbCXA,"['Italian', 'Mediterranean', 'Wine Bars']",4.0,360
JIWCAWQnRVevwhbyADcLgg,"['Greek', 'Mediterranean', 'Seafood']",4.0,286
-YZ9NV9ORlK2QiqSwbF20g,"['Mediterranean', 'Tapas/Small Plates', 'Wine Bars']",3.5,203
AbPwa25ryvefz8noU7ZKpA,"['Fast Food', 'Greek', 'Sandwiches']",5.0,28
E_6v0yJrwPC4cx2r4Y5ing,"['Pizza', 'Sports Bars', 'Greek']",4.0,138
puq_R9LjzgfuasEaMJymEA,['Greek'],4.0,21
B3vbVvQOofXU6lFkrN1_2A,"['Hookah Bars', 'Mediterranean', 'Halal']",4.0,132
aGzGqDMdR8NbWSzE0Oqm_w,"['Mediterranean', 'Greek']",3.0,17
EE2G_gi5fJ2F6sz0Lkd09w,"['Mediterranean', 'Greek', 'Seafood']",4.0,52
S-ieBnQsoIzZ00tiahVlRg,"['Persian/Iranian', 'Middle Eastern', 'Imported Food']",4.0,183
OegAZK1p9HPL9i7BRSMywQ,['Greek'],4.0,13
n_KosOPSHS81Yq0D6X3peQ,"['Middle Eastern', 'Fast Food']",4.0,187
gpXJ1CuI01-5wnshykD-XA,"['Middle Eastern', 'Mediterranean', 'Greek']",4.0,45
cG9aOGzPioO4zl6jxuhMLg,['Mediterranean'],3.5,49
dzI6MzwKbrhJN5dEeUbX0w,"['Mediterranean', 'Middle Eastern', 'Vegetarian']",4.0,602
8pHKqPb1VjaYVk8JaGyNxg,"['Greek', 'Mediterranean']",3.0,139
gLyCmWWmqvg2SUG4DBgtWA,"['Greek', 'American (Traditional)', 'Salad']",4.5,205
uwpdpyLWVjA3aq4ypGrZQA,"['Mediterranean', 'Turkish', 'Middle Eastern']",3.5,102
L-IuiVoFMDSw2K6OAciP1g,"['Middle Eastern', 'Falafel']",4.0,2290
-QIPdiq5ILg_EJqdVoCqEA,"['Turkish', 'Halal', 'Mediterranean']",4.0,488
NMVRHrkdp68twl4CWo1I5A,"['French', 'Mediterranean', 'Brasseries']",4.0,830
2tTNCMxK7xkYK_lIgBK6PA,['Mediterranean'],4.0,1
wzbta6vcz3YNLZDhgrzy1w,"['Turkish', 'Bars']",3.5,385
sSqdXpp7ra7dPK1tKHjomQ,"['Turkish', 'Mediterranean', 'Middle Eastern']",3.5,192
pDJtnhToQIcG8Tctyt6AbA,"['Greek', 'Food Stands', 'Mediterranean']",5.0,3
1ZstLMeTotRyA8xo8Xa77w,"['Falafel', 'Vegetarian', 'Sandwiches']",4.0,464
9CMlqg0iZgYMlyUN9iroeg,"['Greek', 'Seafood', 'Mediterranean']",4.5,30
diW0VnV5sZQQpTamlVXjGg,"['Mediterranean', 'Greek', 'Burgers']",4.0,91
oqVG2LsTwvRzgJxId5pqiw,"['Mediterranean', 'Middle Eastern', 'Kebab']",4.0,416
lcy9Xjutd0_dzWFcPjd3SQ,"['Greek', 'Mediterranean']",4.0,193
_IXwnlEd4DsiXuruRiRl9Q,"['Turkish', 'Mediterranean', 'Middle Eastern']",3.5,388
lzUkaMCuxYWR1cL_q3ElsQ,"['Mediterranean', 'Middle Eastern', 'Pizza']",4.5,98
3o0Jp9ttSpP1wu7Focs7xg,"['Middle Eastern', 'Falafel']",4.0,1122
